JA3 Blacklist
UID,JA3,Details
96da8af2d5d0ce8b3aa2b6d2d2ab16927254c557,2019-11-21 18:45:06,2021-02-21 18:45:06,458,"[['CPNL2j3up02O0T4B71', 'geo.prod.do.dsp.mp.microsoft.com'], ['CMBDHJklpfLv39lO1', 'array604.prod.do.dsp.mp.microsoft.com'], ['CtY5Z8478vjzuCsKN1', 'array612.prod.do.dsp.mp.microsoft.com'], ['Cg2rBnjpRSeYy7gsf', 'array614.prod.do.dsp.mp.microsoft.com'], ['CGyQ5j3wGnEs8UfY16', 'array613.prod.do.dsp.mp.microsoft.com'], ['CBUXfU3mQQaciTper9', 'array811.prod.do.dsp.mp.microsoft.com'], ['CM7QXo1tWTq480q33k', 'geo.prod.do.dsp.mp.microsoft.com'], ['CCOehD2by6SMwl4tF4', 'array811.prod.do.dsp.mp.microsoft.com'], ['CSLrFN2fIkZiNyO5s7', 'array807.prod.do.dsp.mp.microsoft.com'], ['CUbzQJptWsITF1um6', 'geo.prod.do.dsp.mp.microsoft.com'], ['CDH6nz2xOuhK6g3tHh', 'array613.prod.do.dsp.mp.microsoft.com'], ['CPfKCd1QIodYOdnFW7', 'array613.prod.do.dsp.mp.microsoft.com'], ['Cy24wI3vIykzWT8ie6', 'geo.prod.do.dsp.mp.microsoft.com'], ['Ca0s9L2wZkK7weQRJb', 'array613.prod.do.dsp.mp.microsoft.com'], ['CKuE3g1VGOjyraY0ng', 'geo.prod.do.dsp.mp.microsoft.com'], ['CXn3ir2BMlZmehZHI4', 'array613.prod.do.dsp.mp.microsoft.com'], ['CHqKZB4PF5CLPWy0K', 'geo.prod.do.dsp.mp.microsoft.com'], ['CpmXY1ockfMOqXj57', 'array613.prod.do.dsp.mp.microsoft.com'], ['CinjMr2npbhBgncM86', 'array613.prod.do.dsp.mp.microsoft.com'], ['CbyZqV154Zv8UpBb6f', 'array613.prod.do.dsp.mp.microsoft.com'], ['CJwz3I2ZfO7tjkVWv4', 'array613.prod.do.dsp.mp.microsoft.com'], ['CAi3WiwtNjoWpIPb2', 'array811.prod.do.dsp.mp.microsoft.com'], ['CU971l2JQVSDz6GyAi', 'geo.prod.do.dsp.mp.microsoft.com']]"
fe9c6b9c72fe45a434855e67daa5d60d9c25a52b,2020-04-21 20:46:09,2022-04-21 20:46:09,730,"[['CXaMeU3E4iBWzLm2S1', 'edge.microsoft.com'], ['CS2hMI1QauoGLjE4d4', 'edge.microsoft.com']]"
96da8af2d5d0ce8b3aa2b6d2d2ab16927254c557,2019-11-21 18:45:06,2021-02-21 18:45:06,458,"[['CPNL2j3up02O0T4B71', 'geo.prod.do.dsp.mp.microsoft.com'], ['CMBDHJklpfLv39lO1', 'array604.prod.do.dsp.mp.microsoft.com'], ['CtY5Z8478vjzuCsKN1', 'array612.prod.do.dsp.mp.microsoft.com'], ['Cg2rBnjpRSeYy7gsf', 'array614.prod.do.dsp.mp.microsoft.com'], ['CGyQ5j3wGnEs8UfY16', 'array613.prod.do.dsp.mp.microsoft.com'], ['CBUXfU3mQQaciTper9', 'array811.prod.do.dsp.mp.microsoft.com'], ['CM7QXo1tWTq480q33k', 'geo.prod.do.dsp.mp.microsoft.com'], ['CCOehD2by6SMwl4tF4', 'array811.prod.do.dsp.mp.microsoft.com'], ['CSLrFN2fIkZiNyO5s7', 'array807.prod.do.dsp.mp.microsoft.com'], ['CUbzQJptWsITF1um6', 'geo.prod.do.dsp.mp.microsoft.com'], ['CDH6nz2xOuhK6g3tHh', 'array613.prod.do.dsp.mp.microsoft.com'], ['CPfKCd1QIodYOdnFW7', 'array613.prod.do.dsp.mp.microsoft.com'], ['Cy24wI3vIykzWT8ie6', 'geo.prod.do.dsp.mp.microsoft.com'], ['Ca0s9L2wZkK7weQRJb', 'array613.prod.do.dsp.mp.microsoft.com'], ['CKuE3g1VGOjyraY0ng', 'geo.prod.do.dsp.mp.microsoft.com'], ['CXn3ir2BMlZmehZHI4', 'array613.prod.do.dsp.mp.microsoft.com'], ['CHqKZB4PF5CLPWy0K', 'geo.prod.do.dsp.mp.microsoft.com'], ['CpmXY1ockfMOqXj57', 'array613.prod.do.dsp.mp.microsoft.com'], ['CinjMr2npbhBgncM86', 'array613.prod.do.dsp.mp.microsoft.com'], ['CbyZqV154Zv8UpBb6f', 'array613.prod.do.dsp.mp.microsoft.com'], ['CJwz3I2ZfO7tjkVWv4', 'array613.prod.do.dsp.mp.microsoft.com'], ['CAi3WiwtNjoWpIPb2', 'array811.prod.do.dsp.mp.microsoft.com'], ['CU971l2JQVSDz6GyAi', 'geo.prod.do.dsp.mp.microsoft.com']]"
3f7d9a107a71ed9f7f22db3bdbc26ff76f0b0f02,2019-09-24 20:34:19,2021-09-24 20:34:19,731,"[['CRCk0lilHWlzFstSa', 'mrodevicemgr.officeapps.live.com'], ['CKGR7p3J6igWmqytQi', 'mrodevicemgr.officeapps.live.com']]"
f0413243333d78110af4033779434da0765cf113,2020-05-07 20:35:28,2021-08-07 20:35:28,457,"[['COYpYB17ZwotJJjkD6', 'settings-win.data.microsoft.com'], ['C3CnSXcXexWp6ayHl', 'settings-win.data.microsoft.com'], ['C0LQXG1R2x5oEgaDef', 'settings-win.data.microsoft.com'], ['Cmprqt2C6QsGLu15Ej', 'settings-win.data.microsoft.com'], ['CjFHMy1FTxXD62Xk11', 'settings-win.data.microsoft.com'], ['ChC2bw3LxWCEevDacj', 'settings-win.data.microsoft.com'], ['COkARa2YTQFeiCOPTj', 'settings-win.data.microsoft.com'], ['C8oEJa1uaCWCF5N3j', 'settings-win.data.microsoft.com'], ['Ce9kK8MQ9HIzNnQQ5', 'settings-win.data.microsoft.com'], ['C7RgOPAW946jr87Q1', 'settings-win.data.microsoft.com'], ['CYfLU34ihx1bzQ23L1', 'settings-win.data.microsoft.com'], ['CdVVcY33CrnRPGswRb', 'settings-win.data.microsoft.com'], ['CNA5Sw135LHKG7y6Zj', 'settings-win.data.microsoft.com'], ['CJgya026CQbDM9lF6k', 'settings-win.data.microsoft.com'], ['Ceyzhf365YSzRukwN4', 'settings-win.data.microsoft.com'], ['C8Skar4GdosMkTcwmf', 'settings-win.data.microsoft.com'], ['CZZTfj3PJae8FNaxNa', 'settings-win.data.microsoft.com'], ['CT6hlv1oPwgBfOzSO3', 'settings-win.data.microsoft.com'], ['CqgQp73h5ZMkscm47k', 'settings-win.data.microsoft.com'], ['C0PTxX1gBFGp4wGHmf', 'settings-win.data.microsoft.com']]"
ce0afbd2fefeb011d62f15c8e5b4b03e7dd37858,2019-08-29 17:44:40,2020-11-29 17:44:40,458,"[['CbQbJU1V0OFgf8aVp7', 'v10.events.data.microsoft.com'], ['CNUVym4qKCbrkfyPq6', 'v10.events.data.microsoft.com'], ['CJgFnR25hY4ZtnFo8', 'v10.events.data.microsoft.com'], ['CrvhnO2bhm4tNUyNEh', 'v10.events.data.microsoft.com'], ['CzuN6s3wdXF4PQo70h', 'v20.events.data.microsoft.com'], ['CQ05eL2LugNmPC3Tml', 'v10.events.data.microsoft.com'], ['CQYAjU1LaGH0h1nxjh', 'v10.events.data.microsoft.com'], ['CxBqAC1EpVRNsMrO8k', 'v10.events.data.microsoft.com'], ['CBjW6T2fmUrsook3Vk', 'v10.events.data.microsoft.com'], ['CWrSdB4zKjppoj1b22', 'v10.events.data.microsoft.com'], ['CZEfUh4QU6kECKvpak', 'v10.events.data.microsoft.com'], ['CDxs73TRDFKpjRRii', 'v20.events.data.microsoft.com'], ['CzNlvm4rmEeGurgimb', 'v10.events.data.microsoft.com'], ['Czw6hfmF9wIvsDTji', 'v10.events.data.microsoft.com'], ['CkycB3rnBZLi1nkye', 'v10.events.data.microsoft.com'], ['CxSe364k4SZr7xc7tf', 'v10.events.data.microsoft.com'], ['C1tcFm2zrvLzNI3Dt8', 'v10.events.data.microsoft.com'], ['C2MoXqHrswgv64de5', 'v10.events.data.microsoft.com'], ['CRsXUA2MdpgUSD8kM5', 'v10.events.data.microsoft.com'], ['ChstQU2KAjP3bqyGAf', 'v10.events.data.microsoft.com'], ['Ch8WXX279qujuBR1xd', 'v10.events.data.microsoft.com'], ['CeUMpx3mPFVMUkuF54', 'v10.events.data.microsoft.com'], ['ClhpMl3Xt8gkMhZ7ld', 'v10.events.data.microsoft.com'], ['CVjEkZquxWUSTxWV9', 'v10.events.data.microsoft.com'], ['CUPmIIW2L7uZRLiT7', 'v10.events.data.microsoft.com'], ['C4ctRM1DYz5iXEMr45', 'v10.events.data.microsoft.com'], ['CjHki411TWmbSsWdB1', 'v10.events.data.microsoft.com'], ['CvGZ4a1z53Y279Fy5c', 'v10.events.data.microsoft.com'], ['Cms34v3Z3ZSF8ttaje', 'v10.events.data.microsoft.com'], ['CvX3B61KGkgq7w2ufl', 'v10.events.data.microsoft.com'], ['Cwzdyd1BvhWvjQRbO5', 'v10.events.data.microsoft.com'], ['C75NsP2XsESLdG09li', 'v10.events.data.microsoft.com'], ['Cc3g7W2NW190QNWva5', 'v10.events.data.microsoft.com'], ['Cx0m6Na8h2TvggC3', 'v20.events.data.microsoft.com'], ['CLU4Np9TU1KEaa4Qi', 'v10.events.data.microsoft.com']]"
dc616e563a258bed050266f5bcec04cdca5236ac,2019-09-24 18:39:32,2021-09-24 18:39:32,731,"[['CogSQu14xKooydyJ99', 'office15client.microsoft.com'], ['Cl4MsX1xupFHzUIXw1', 'officeclient.microsoft.com']]"
5c3b53eeb865a32a66d404366798af888d965d74,2019-10-31 17:23:21,2021-10-31 17:23:21,731,"[['Cw543a4ONcOlwB7Aq3', 'config.edge.skype.com'], ['CIhGsi4L5vBwOlyDYj', 'config.edge.skype.com'], ['CkI7wk3ZmmrCsDRHia', 'config.edge.skype.com'], ['C3wfgMvaunbetf0Xi', 'config.edge.skype.com'], ['C0ha4S10GpLnS8XBRg', 'config.edge.skype.com'], ['Cw652h159BmTmGbOIb', 'config.edge.skype.com'], ['CkENWP4ure7Q4WCIa', 'config.edge.skype.com'], ['CGuYGT2SX6kWD4zGv1', 'config.edge.skype.com'], ['CRaICS2QbfdaqiRtj5', 'config.edge.skype.com'], ['Cllh8534IupO3MRgB4', 'config.edge.skype.com'], ['Cr2VJw2zrvBLHG8Hjk', 'config.edge.skype.com'], ['C5skxs2qQbpLKc7fti', 'config.edge.skype.com'], ['Cds8062v1tbBAKqx19', 'config.edge.skype.com']]"
3333955c53ca6fcdd02a9b6042fa727b97620358,2020-03-09 13:37:54,2022-03-09 13:37:54,730,"[['C1mYykAfpHFgMlAhl', 'odc.officeapps.live.com']]"
62914576dc0afac83c4804bcc2c1b700a61139fe,2019-04-30 20:48:00,2021-04-30 20:48:00,731,"[['CpEA5KgehCu9teqSc', 'www.bing.com'], ['CI585JfO7Y0ZUDok8', 'www.bing.com'], ['C39mRQ3Via1vnvC37h', 'www.bing.com'], ['CsCYEO3OzqVUOy1JOd', 'www.bing.com'], ['C5wrUB4n2x8Gdd4Cq3', 'www.bing.com'], ['CXwolm10tVW4Gi8Os9', 'www.bing.com'], ['Cfxm3d35beROaihlm9', 'www.bing.com'], ['CEnCtP1AHNjSqYofl9', 'www.bing.com'], ['CwbWri1v34QgZ27MFc', 'www.bing.com'], ['CC55GT3dwlPyHGG5p1', 'www.bing.com'], ['CGRbkG2GYl5sds2Kkh', 'www.bing.com'], ['C1J88G4rOOHqlQDlxk', 'www.bing.com']]"
acfd97f07998de2b5e137136ef4350667187faf5,2019-06-24 17:12:57,2021-06-24 17:12:57,731,"[['CHGcqH2Lz70P4m4gV3', 'cxcs.microsoft.net']]"
5ee93e18944367b217d97bd95ce84bec725dbc1f,2019-10-29 23:44:57,2021-10-29 23:44:57,731,"[['CfHgwx1KLmv2LJ6YUc', 'nexusrules.officeapps.live.com'], ['ClylTw1KayzneFBKj', 'nexusrules.officeapps.live.com'], ['CRcPnTJzbomIgMDC3', 'nexusrules.officeapps.live.com'], ['CC806hiH8u6z6yU9', 'nexusrules.officeapps.live.com'], ['CwvPrW1BzUE1u4H426', 'nexusrules.officeapps.live.com']]"
e946fa5d7cf81356ce18886074fd3635ba55842b,2018-11-02 19:52:37,2020-11-02 19:52:37,731,"[['CUReUR2iyk8i0O6VX4', 'c-ring.msedge.net']]"
5eaa64b57d5b63500384f0e655a8a5d8dd8cff33,2020-03-18 19:52:29,2022-03-18 19:52:29,730,"[['CfOrmK1TFUlvtpU3l3', 'iecvlist.microsoft.com'], ['CVjNz64d09OE7eNWI3', 'fp-vp.azureedge.net'], ['CEkhFu4XGFuj64jbGf', 'fp-vs.azureedge.net']]"
fa81e0d1e551620c6fdccaef7ebf06440dcd0a97,2018-12-13 22:54:06,2020-12-13 22:54:06,731,"[['CASNLj4DkJdznBIE3c', 'tring.clo.footprintdns.com'], ['CfJJaT11FsqBSiqJph', 'l-ring.msedge.net'], ['CvvMjKFSXwLYJQTc', 't-ring.msedge.net'], ['CAaQpA431QPRuoUpY5', 'b-ring.msedge.net'], ['COu27XFdtBz3Bs7gg', 'tring.clo.footprintdns.com'], ['Cw3hiD37yoMJ6SJAf1', 'l-ring.msedge.net']]"
023cdda046066e1f0672dc97560a335fe70571a9,2020-02-05 07:27:30,2022-02-05 07:27:30,731,"[['CxHm4d41FUzmWTnA5d', 'storecatalogrevocation.storequality.microsoft.com'], ['CPtsw42QUrJzGn8YR3', 'storecatalogrevocation.storequality.microsoft.com'], ['CXPIIU2ib3M3eGVPH5', 'storecatalogrevocation.storequality.microsoft.com'], ['C3GPFT61egqKO01d', 'storecatalogrevocation.storequality.microsoft.com']]"
3f7d9a107a71ed9f7f22db3bdbc26ff76f0b0f02,2019-09-24 20:34:19,2021-09-24 20:34:19,731,"[['CRCk0lilHWlzFstSa', 'mrodevicemgr.officeapps.live.com'], ['CKGR7p3J6igWmqytQi', 'mrodevicemgr.officeapps.live.com']]"
f0413243333d78110af4033779434da0765cf113,2020-05-07 20:35:28,2021-08-07 20:35:28,457,"[['COYpYB17ZwotJJjkD6', 'settings-win.data.microsoft.com'], ['C3CnSXcXexWp6ayHl', 'settings-win.data.microsoft.com'], ['C0LQXG1R2x5oEgaDef', 'settings-win.data.microsoft.com'], ['Cmprqt2C6QsGLu15Ej', 'settings-win.data.microsoft.com'], ['CjFHMy1FTxXD62Xk11', 'settings-win.data.microsoft.com'], ['ChC2bw3LxWCEevDacj', 'settings-win.data.microsoft.com'], ['COkARa2YTQFeiCOPTj', 'settings-win.data.microsoft.com'], ['C8oEJa1uaCWCF5N3j', 'settings-win.data.microsoft.com'], ['Ce9kK8MQ9HIzNnQQ5', 'settings-win.data.microsoft.com'], ['C7RgOPAW946jr87Q1', 'settings-win.data.microsoft.com'], ['CYfLU34ihx1bzQ23L1', 'settings-win.data.microsoft.com'], ['CdVVcY33CrnRPGswRb', 'settings-win.data.microsoft.com'], ['CNA5Sw135LHKG7y6Zj', 'settings-win.data.microsoft.com'], ['CJgya026CQbDM9lF6k', 'settings-win.data.microsoft.com'], ['Ceyzhf365YSzRukwN4', 'settings-win.data.microsoft.com'], ['C8Skar4GdosMkTcwmf', 'settings-win.data.microsoft.com'], ['CZZTfj3PJae8FNaxNa', 'settings-win.data.microsoft.com'], ['CT6hlv1oPwgBfOzSO3', 'settings-win.data.microsoft.com'], ['CqgQp73h5ZMkscm47k', 'settings-win.data.microsoft.com'], ['C0PTxX1gBFGp4wGHmf', 'settings-win.data.microsoft.com']]"
d61a6cd123ca5800d27d7a946dff13b978d25bce,2020-01-10 23:54:12,2022-01-10 23:54:12,731,"[['CPTTi93TTgsg1uG8U6', 'dev.virtualearth.net']]"
823153dc372b97a568ac5e78250406c465f61c4d,2020-09-10 19:03:31,2021-12-10 19:03:31,456,"[['COFYrP0abpmOTm4A7', 'v10.events.data.microsoft.com'], ['CwGUJmBImbt2kC6jf', 'v10.events.data.microsoft.com'], ['CSII2j3kUpJrv7vi5g', 'v10.events.data.microsoft.com'], ['CT79QI2Wq8apdwMlUe', 'v10.events.data.microsoft.com'], ['CwiX934rzXlHKIMQ2g', 'v10.events.data.microsoft.com'], ['CKEDOz3YbCmWUycg7b', 'v10.events.data.microsoft.com'], ['CCVyY52wCJ9S60AMi7', 'v10.events.data.microsoft.com'], ['CyjLnJfW4z1uQsesg', 'v10.events.data.microsoft.com'], ['C5B97415QEuiqC6OI2', 'watson.telemetry.microsoft.com'], ['Ctogd718gkbaeERvM1', 'v10.events.data.microsoft.com'], ['Coupbb1ZAgCEj5y5dg', 'v10.events.data.microsoft.com'], ['C53Mk94B0g0O3hJNId', 'v10.events.data.microsoft.com'], ['Ci8PHxddRcrZw1vdg', 'v10.events.data.microsoft.com'], ['CF6XLx2PO0TsNZNCW7', 'v10.events.data.microsoft.com'], ['Caqd7x1StOj8tkixRc', 'v10.events.data.microsoft.com'], ['C1iChMEY1BvwYPK6e', 'v10.events.data.microsoft.com'], ['CLjZIoDNzc2AWQ2d', 'v20.events.data.microsoft.com'], ['C2af692NxUIzas9f7a', 'v10.events.data.microsoft.com'], ['CBb8X33cLdR0sMf4hg', 'v10.events.data.microsoft.com'], ['C9DzQE3zGdQv8boNQa', 'v10.events.data.microsoft.com'], ['CkceSM1rDdZg8B4M2e', 'watson.telemetry.microsoft.com'], ['C6hH5o3JBsdDP8P1B4', 'watson.telemetry.microsoft.com'], ['CD1quaIsQkAhOL8de', 'v10.events.data.microsoft.com'], ['Csj8dZ5PpwpiwoHtl', 'v10.events.data.microsoft.com'], ['CiQWO22mn05rxsZR3e', 'v10.events.data.microsoft.com'], ['C0Rz5t4MdCvzSBCQw7', 'v10.events.data.microsoft.com'], ['CTK38x19dD9cTicSN5', 'v20.events.data.microsoft.com'], ['ClD5ztYphp9K5dcMk', 'v20.events.data.microsoft.com'], ['Cvdlte3QVO2I0lUIzj', 'v10.events.data.microsoft.com'], ['CVr8fk3L4QKIAQANi5', 'watson.telemetry.microsoft.com'], ['CZB3qh1DZED9lVh8vd', 'v10.events.data.microsoft.com'], ['CAYL642lamT2By0A29', 'v10.events.data.microsoft.com'], ['Cn7mc41NAgawzSZLla', 'v10.events.data.microsoft.com'], ['CZwoP33wEdi3mdCBec', 'v10.events.data.microsoft.com']]"
c659402e4d7f487405979ec2a7bf212509d74410,2019-09-03 19:41:57,2021-09-03 19:41:57,731,"[['CuIMbL3gJl4CrNLH5b', 'cs.dds.microsoft.com'], ['CKaRF01DTNNFnPuUC8', 'cs.dds.microsoft.com']]"
a5f19461a2a131917fd7a42a9078b09126747da4,2020-02-13 18:33:12,2021-05-13 18:33:12,455,"[['CYMafJnHOaksBYrh2', 'msedge.api.cdp.microsoft.com'], ['ChRWbJ2HAoFiJzdIxa', 'msedge.api.cdp.microsoft.com']]"
26071db702f243f30e990d48c615274371650173,2019-09-06 19:37:21,2021-09-06 19:37:21,731,"[['ClwKbN285VFLeMWi99', 'go.microsoft.com'], ['CFWDGj4wq2nx1BNGLa', 'go.microsoft.com']]"
c189303888babb0cad13514fac9255d0c0f6e90b,2020-07-13 18:45:14,2022-07-13 18:45:14,730,"[['CRJM1f26XE9lJHjwN', 'windows.policies.live.net'], ['C0O0kq3DZS4Hbpd921', 'windows.policies.live.net']]"
023cdda046066e1f0672dc97560a335fe70571a9,2020-02-05 07:27:30,2022-02-05 07:27:30,731,"[['CxHm4d41FUzmWTnA5d', 'storecatalogrevocation.storequality.microsoft.com'], ['CPtsw42QUrJzGn8YR3', 'storecatalogrevocation.storequality.microsoft.com'], ['CXPIIU2ib3M3eGVPH5', 'storecatalogrevocation.storequality.microsoft.com'], ['C3GPFT61egqKO01d', 'storecatalogrevocation.storequality.microsoft.com']]"
fa81e0d1e551620c6fdccaef7ebf06440dcd0a97,2018-12-13 22:54:06,2020-12-13 22:54:06,731,"[['CASNLj4DkJdznBIE3c', 'tring.clo.footprintdns.com'], ['CfJJaT11FsqBSiqJph', 'l-ring.msedge.net'], ['CvvMjKFSXwLYJQTc', 't-ring.msedge.net'], ['CAaQpA431QPRuoUpY5', 'b-ring.msedge.net'], ['COu27XFdtBz3Bs7gg', 'tring.clo.footprintdns.com'], ['Cw3hiD37yoMJ6SJAf1', 'l-ring.msedge.net']]"
823153dc372b97a568ac5e78250406c465f61c4d,2020-09-10 19:03:31,2021-12-10 19:03:31,456,"[['COFYrP0abpmOTm4A7', 'v10.events.data.microsoft.com'], ['CwGUJmBImbt2kC6jf', 'v10.events.data.microsoft.com'], ['CSII2j3kUpJrv7vi5g', 'v10.events.data.microsoft.com'], ['CT79QI2Wq8apdwMlUe', 'v10.events.data.microsoft.com'], ['CwiX934rzXlHKIMQ2g', 'v10.events.data.microsoft.com'], ['CKEDOz3YbCmWUycg7b', 'v10.events.data.microsoft.com'], ['CCVyY52wCJ9S60AMi7', 'v10.events.data.microsoft.com'], ['CyjLnJfW4z1uQsesg', 'v10.events.data.microsoft.com'], ['C5B97415QEuiqC6OI2', 'watson.telemetry.microsoft.com'], ['Ctogd718gkbaeERvM1', 'v10.events.data.microsoft.com'], ['Coupbb1ZAgCEj5y5dg', 'v10.events.data.microsoft.com'], ['C53Mk94B0g0O3hJNId', 'v10.events.data.microsoft.com'], ['Ci8PHxddRcrZw1vdg', 'v10.events.data.microsoft.com'], ['CF6XLx2PO0TsNZNCW7', 'v10.events.data.microsoft.com'], ['Caqd7x1StOj8tkixRc', 'v10.events.data.microsoft.com'], ['C1iChMEY1BvwYPK6e', 'v10.events.data.microsoft.com'], ['CLjZIoDNzc2AWQ2d', 'v20.events.data.microsoft.com'], ['C2af692NxUIzas9f7a', 'v10.events.data.microsoft.com'], ['CBb8X33cLdR0sMf4hg', 'v10.events.data.microsoft.com'], ['C9DzQE3zGdQv8boNQa', 'v10.events.data.microsoft.com'], ['CkceSM1rDdZg8B4M2e', 'watson.telemetry.microsoft.com'], ['C6hH5o3JBsdDP8P1B4', 'watson.telemetry.microsoft.com'], ['CD1quaIsQkAhOL8de', 'v10.events.data.microsoft.com'], ['Csj8dZ5PpwpiwoHtl', 'v10.events.data.microsoft.com'], ['CiQWO22mn05rxsZR3e', 'v10.events.data.microsoft.com'], ['C0Rz5t4MdCvzSBCQw7', 'v10.events.data.microsoft.com'], ['CTK38x19dD9cTicSN5', 'v20.events.data.microsoft.com'], ['ClD5ztYphp9K5dcMk', 'v20.events.data.microsoft.com'], ['Cvdlte3QVO2I0lUIzj', 'v10.events.data.microsoft.com'], ['CVr8fk3L4QKIAQANi5', 'watson.telemetry.microsoft.com'], ['CZB3qh1DZED9lVh8vd', 'v10.events.data.microsoft.com'], ['CAYL642lamT2By0A29', 'v10.events.data.microsoft.com'], ['Cn7mc41NAgawzSZLla', 'v10.events.data.microsoft.com'], ['CZwoP33wEdi3mdCBec', 'v10.events.data.microsoft.com']]"
a5f19461a2a131917fd7a42a9078b09126747da4,2020-02-13 18:33:12,2021-05-13 18:33:12,455,"[['CYMafJnHOaksBYrh2', 'msedge.api.cdp.microsoft.com'], ['ChRWbJ2HAoFiJzdIxa', 'msedge.api.cdp.microsoft.com']]"
ce0afbd2fefeb011d62f15c8e5b4b03e7dd37858,2019-08-29 17:44:40,2020-11-29 17:44:40,458,"[['CbQbJU1V0OFgf8aVp7', 'v10.events.data.microsoft.com'], ['CNUVym4qKCbrkfyPq6', 'v10.events.data.microsoft.com'], ['CJgFnR25hY4ZtnFo8', 'v10.events.data.microsoft.com'], ['CrvhnO2bhm4tNUyNEh', 'v10.events.data.microsoft.com'], ['CzuN6s3wdXF4PQo70h', 'v20.events.data.microsoft.com'], ['CQ05eL2LugNmPC3Tml', 'v10.events.data.microsoft.com'], ['CQYAjU1LaGH0h1nxjh', 'v10.events.data.microsoft.com'], ['CxBqAC1EpVRNsMrO8k', 'v10.events.data.microsoft.com'], ['CBjW6T2fmUrsook3Vk', 'v10.events.data.microsoft.com'], ['CWrSdB4zKjppoj1b22', 'v10.events.data.microsoft.com'], ['CZEfUh4QU6kECKvpak', 'v10.events.data.microsoft.com'], ['CDxs73TRDFKpjRRii', 'v20.events.data.microsoft.com'], ['CzNlvm4rmEeGurgimb', 'v10.events.data.microsoft.com'], ['Czw6hfmF9wIvsDTji', 'v10.events.data.microsoft.com'], ['CkycB3rnBZLi1nkye', 'v10.events.data.microsoft.com'], ['CxSe364k4SZr7xc7tf', 'v10.events.data.microsoft.com'], ['C1tcFm2zrvLzNI3Dt8', 'v10.events.data.microsoft.com'], ['C2MoXqHrswgv64de5', 'v10.events.data.microsoft.com'], ['CRsXUA2MdpgUSD8kM5', 'v10.events.data.microsoft.com'], ['ChstQU2KAjP3bqyGAf', 'v10.events.data.microsoft.com'], ['Ch8WXX279qujuBR1xd', 'v10.events.data.microsoft.com'], ['CeUMpx3mPFVMUkuF54', 'v10.events.data.microsoft.com'], ['ClhpMl3Xt8gkMhZ7ld', 'v10.events.data.microsoft.com'], ['CVjEkZquxWUSTxWV9', 'v10.events.data.microsoft.com'], ['CUPmIIW2L7uZRLiT7', 'v10.events.data.microsoft.com'], ['C4ctRM1DYz5iXEMr45', 'v10.events.data.microsoft.com'], ['CjHki411TWmbSsWdB1', 'v10.events.data.microsoft.com'], ['CvGZ4a1z53Y279Fy5c', 'v10.events.data.microsoft.com'], ['Cms34v3Z3ZSF8ttaje', 'v10.events.data.microsoft.com'], ['CvX3B61KGkgq7w2ufl', 'v10.events.data.microsoft.com'], ['Cwzdyd1BvhWvjQRbO5', 'v10.events.data.microsoft.com'], ['C75NsP2XsESLdG09li', 'v10.events.data.microsoft.com'], ['Cc3g7W2NW190QNWva5', 'v10.events.data.microsoft.com'], ['Cx0m6Na8h2TvggC3', 'v20.events.data.microsoft.com'], ['CLU4Np9TU1KEaa4Qi', 'v10.events.data.microsoft.com']]"
c659402e4d7f487405979ec2a7bf212509d74410,2019-09-03 19:41:57,2021-09-03 19:41:57,731,"[['CuIMbL3gJl4CrNLH5b', 'cs.dds.microsoft.com'], ['CKaRF01DTNNFnPuUC8', 'cs.dds.microsoft.com']]"
5c3b53eeb865a32a66d404366798af888d965d74,2019-10-31 17:23:21,2021-10-31 17:23:21,731,"[['Cw543a4ONcOlwB7Aq3', 'config.edge.skype.com'], ['CIhGsi4L5vBwOlyDYj', 'config.edge.skype.com'], ['CkI7wk3ZmmrCsDRHia', 'config.edge.skype.com'], ['C3wfgMvaunbetf0Xi', 'config.edge.skype.com'], ['C0ha4S10GpLnS8XBRg', 'config.edge.skype.com'], ['Cw652h159BmTmGbOIb', 'config.edge.skype.com'], ['CkENWP4ure7Q4WCIa', 'config.edge.skype.com'], ['CGuYGT2SX6kWD4zGv1', 'config.edge.skype.com'], ['CRaICS2QbfdaqiRtj5', 'config.edge.skype.com'], ['Cllh8534IupO3MRgB4', 'config.edge.skype.com'], ['Cr2VJw2zrvBLHG8Hjk', 'config.edge.skype.com'], ['C5skxs2qQbpLKc7fti', 'config.edge.skype.com'], ['Cds8062v1tbBAKqx19', 'config.edge.skype.com']]"
